,xs1,xs2,xs3,xs4,xs5,xs6,xs7,xs8,label
1261,20.661524,60.764364,614.529092,92.68244,111.08388,349.645014,619.601355,93.36343,6
1262,20.757474,61.601195,603.327166,93.016107,110.612969,333.526547,613.368333,91.994954,8
1263,22.051664,60.71657,606.957333,93.335669,111.481192,339.53835,617.085543,90.601796,4
1264,22.005547,61.205413,613.42978,90.628127,110.753272,333.547056,605.756123,93.237314,6
1265,22.372036,61.781256,619.420397,93.155947,110.836648,346.815084,607.806976,93.199767,3
1266,21.583786,60.587893,617.184287,91.190964,110.6169,340.916143,612.349421,91.501043,4
1267,21.393465,61.234552,601.175302,91.382313,110.884405,341.256765,612.309442,90.661511,4
1268,21.903049,61.890583,609.70092,90.799603,111.291515,346.79054,609.110606,92.740588,8
1269,20.829216,61.409877,605.654776,91.633013,111.137665,330.968001,612.933265,93.391695,5
1270,22.288198,61.423014,606.289402,92.340965,111.286169,350.343699,606.798077,91.594076,1
1271,20.656466,60.975516,616.360036,93.18645,110.962618,345.939588,619.01298,91.305209,2
1272,20.564401,61.572812,611.119389,91.154904,110.578292,335.980102,604.994781,90.807948,7
1273,22.14659,60.659256,605.498974,93.38215,110.730706,335.355047,603.675826,91.503048,6
1274,20.621895,60.938137,602.269561,91.095583,111.377276,333.711955,615.239529,91.17411,5
1275,21.018959,61.914466,604.413786,92.449874,111.19855,344.774324,613.088705,92.949311,7
1276,20.882529,61.666243,615.628375,90.994302,110.59806,348.312022,614.628541,91.504357,2
1277,22.158094,61.142103,604.20111,93.374226,111.402302,350.340999,609.403086,90.926382,4
1278,21.733524,62.0813,609.763251,91.758035,111.209321,340.894552,610.526528,92.06339,2
1279,22.067452,60.70193,605.665098,91.012025,110.82007,346.582431,609.148134,92.594401,8
1280,21.017481,61.279449,616.493304,91.281651,111.425544,336.896465,609.188264,92.617909,5
1281,20.875056,60.955089,619.372842,90.617646,110.903305,336.438505,603.235408,92.126845,1
1282,22.197216,60.585443,617.026604,91.587632,111.215876,347.42344,620.160144,91.270461,6
1283,20.587367,61.023392,608.148665,91.08387,110.569017,335.61794,615.396758,90.552912,5
1284,21.98436,61.403247,616.624739,93.182982,111.497408,337.229942,605.220761,93.04135,0
1285,22.48179,62.199813,611.651661,92.522242,111.048022,334.492628,606.799486,92.336419,1
1286,20.689339,61.190757,603.423664,91.133687,111.378373,339.0428,607.174037,91.70212,0
1287,21.633997,60.99645,604.130927,92.274999,111.057713,337.407105,606.322208,91.624526,5
1288,20.894289,61.656081,602.513985,90.763206,110.555212,338.299562,608.238366,91.894945,7
1289,21.422957,60.550214,615.541095,92.44416,111.335185,342.817627,614.617189,90.770655,3
1290,22.015707,61.200244,619.791664,92.639796,110.74015,337.088755,605.091553,91.734494,5
1291,21.584783,61.603376,615.091188,91.095712,111.199991,335.96552,611.715676,91.974656,7
1292,20.88781,61.722503,616.835019,90.939347,111.187143,337.148472,620.461422,92.444877,7
1293,21.205241,62.16533,603.384524,91.866162,111.417968,341.58379,608.420688,91.045148,5
1294,21.618843,61.462694,602.058594,93.40606,111.432605,336.806047,604.641306,93.468361,3
1295,20.937945,60.805821,614.89914,92.929087,111.401026,346.994444,606.942853,92.12391,6
1296,21.589831,60.653866,605.848866,90.72989,111.025007,338.483654,605.507877,90.834152,1
1297,20.89875,62.491615,613.848292,92.796533,111.372748,332.386515,601.042659,92.03882,7
1298,22.051007,62.236704,603.648156,93.525276,111.369183,338.831162,601.798247,90.601513,5
1299,21.93399,62.124048,617.553206,92.813494,111.290669,346.735173,600.762924,91.963816,2
1300,22.060165,61.009007,608.975096,92.821665,111.04856,347.893623,608.631811,93.243469,4
1301,20.804337,60.862089,610.502851,91.077575,110.561828,330.863221,668.262385,92.294943,7
1302,21.287983,62.449868,606.59048,90.614018,111.226772,339.618555,620.255788,90.702483,4
1303,20.753082,61.116375,619.192101,90.721994,110.888364,344.757461,615.312651,92.593532,3
1304,22.379293,61.536455,606.702243,91.006313,110.660546,339.659475,614.947983,91.108774,2
1305,21.781394,61.04085,601.637752,93.297454,110.812678,332.327257,618.747889,90.854067,1
1306,20.981064,60.865981,608.470204,92.349457,111.415131,334.156482,619.548661,92.93664,0
1307,20.609205,61.040671,614.209187,92.435848,111.058847,345.279287,610.875076,91.613077,0
1308,21.066974,61.559134,611.802464,90.879348,111.405562,333.798141,612.510304,91.683604,8
1309,22.269108,61.923842,603.38116,92.503742,111.397666,337.818298,609.796352,92.471112,8
1310,21.056525,62.42466,615.318039,90.831718,111.253737,336.005144,613.53642,93.544718,4
1311,20.749057,61.129852,608.961141,91.37919,111.014685,347.525193,613.872411,93.29259,4
1312,21.499122,60.702617,609.920792,93.410548,111.50978,344.497799,615.725202,90.784628,3
1313,20.797908,61.970858,617.292111,92.75484,111.452372,333.276777,603.326711,92.703256,3
1314,21.841854,61.701685,602.413809,92.068755,111.03442,336.05816,604.083447,93.276692,4
1315,22.014236,62.464429,615.03417,91.259717,110.671555,338.535256,603.122919,93.516857,7
1316,21.288814,62.02958,614.467292,91.163183,110.616499,343.447648,601.25051,92.140067,7
1317,21.929757,61.771297,612.045091,90.603575,111.124183,340.740422,611.417626,91.460585,7
1318,21.632094,62.236391,609.472519,91.983635,111.274163,346.921139,607.396395,92.119127,0
1319,21.112067,61.233732,604.964097,92.461175,111.309954,333.360482,608.255011,91.394416,0
1320,20.755335,60.594856,600.74393,91.639896,111.179452,345.334227,619.699768,92.790099,6
1321,20.880493,60.950752,606.83012,91.601444,110.866763,331.618796,616.513046,91.059459,6
1322,21.551588,62.441792,609.807371,92.507935,111.221349,333.656438,604.192414,90.859389,3
1323,22.191489,61.289716,602.192528,92.649172,111.308035,339.374907,602.206893,90.593936,8
1324,22.314026,61.172278,610.030487,92.56375,111.11762,342.687444,604.893004,92.148795,8
1325,21.236416,61.124942,607.524734,93.473676,110.653895,344.005404,618.983675,90.937729,1
1326,20.873802,61.745779,607.52051,92.129618,110.815248,344.833083,611.807511,92.848401,6
1327,21.462381,61.212374,608.567075,92.487853,110.940728,342.492296,608.015032,93.037516,8
1328,21.410577,61.341903,614.986816,91.127625,110.820676,344.381581,609.733139,92.337151,7
1329,22.511901,61.436916,602.097266,90.844594,111.298434,338.853142,605.238204,91.836895,1
1330,21.619804,61.240728,613.104714,91.573275,111.202178,338.065583,608.876454,91.719724,6
1331,20.895617,61.25659,603.517775,91.319344,111.050326,331.779545,620.174431,93.162354,5
1332,22.012719,62.26195,617.068148,92.430183,111.436002,346.43135,617.000482,92.272717,5
1333,22.10677,61.900729,618.560024,93.176864,111.029545,343.480527,608.566756,91.825926,1
1334,21.295497,60.981934,616.400017,93.309173,111.423132,347.489676,603.161452,93.153268,3
1335,21.406737,61.42609,604.69983,92.258529,110.77618,346.355671,605.514101,92.57751,6
1336,22.153558,62.015882,620.32303,91.022146,111.323929,338.819878,615.397965,91.203669,7
1337,21.299803,60.909108,613.563594,91.417287,111.296485,330.755711,613.52812,93.225577,1
1338,21.889454,60.831847,606.850159,93.329378,111.026346,334.982871,610.241459,92.618817,7
1339,20.943606,61.432866,607.085368,91.917936,111.465606,339.666813,608.905675,91.696353,0
1340,20.700908,62.500139,619.121384,90.676589,111.314461,338.285285,620.483225,90.782433,2
1341,20.588487,60.55775,614.681912,93.388097,111.373345,341.54398,605.181913,92.887455,2
1342,22.549577,61.359711,614.220419,91.718437,111.319899,339.301013,606.210283,92.8466,8
1343,20.979803,62.215287,603.205765,90.942841,110.681609,342.297897,604.011888,92.756175,5
1344,21.760073,61.763105,602.406966,92.025617,110.719461,331.953464,606.787193,92.497557,7
1345,22.246901,61.346534,618.076821,91.419635,111.490103,332.46222,608.494041,91.542502,2
1346,21.067196,61.938805,612.284929,92.307452,110.823344,338.770823,609.012653,92.952166,1
1347,21.330509,61.824346,605.613896,93.127127,111.436077,341.84318,600.8455,90.976695,4
1348,21.010557,62.29781,602.810835,92.103876,111.53674,343.997726,612.459226,92.688954,4
1349,21.684669,61.13204,607.858659,93.281047,111.493337,339.863179,612.487433,91.954141,7
1350,22.152717,62.355104,605.404317,92.541422,110.941632,333.307458,610.104351,92.46636,5
1351,20.922187,61.576206,613.790402,92.016422,110.765677,341.711022,615.100342,93.50358,6
1352,20.967521,62.530931,615.651273,91.92646,111.375534,344.496325,618.189036,91.989347,7
1353,20.676613,61.82908,619.195693,92.143836,110.946636,339.686767,617.747225,91.049155,0
1354,21.657506,62.097589,601.324547,92.693869,111.257582,344.058354,610.150164,91.021875,5
1355,21.141759,61.493801,602.641814,91.61383,110.768234,340.411623,608.029602,92.579848,0
1356,22.286691,61.41778,609.667285,92.117541,111.160541,339.596595,614.99972,92.971854,7
1357,21.13596,62.098008,619.278292,91.772362,111.243291,341.552135,607.794182,92.292903,7
1358,20.59603,62.279644,605.977698,92.731618,111.403039,346.30439,608.40745,93.433838,8
1359,21.234543,62.27789,617.550914,92.545822,111.351358,335.155049,605.894058,92.828208,1
1360,20.760864,60.763685,607.063093,90.98621,111.187289,339.49502,610.719587,91.105981,8
1361,22.132118,61.544643,607.21964,92.215121,110.631645,344.652735,610.866082,92.15854,1
1362,22.443476,60.877804,608.037497,93.482985,111.306144,345.564453,611.803111,91.61954,4
1363,22.137548,61.732667,618.206734,92.848383,110.684157,347.926915,608.784516,91.942984,2
1364,20.973473,62.419788,608.829202,92.785789,111.084451,335.435045,609.383856,92.013873,2
1365,21.912043,62.394877,610.4023,90.669509,110.721441,344.860003,606.497406,93.469015,7
1366,22.139462,61.845856,608.590653,93.11368,110.625381,334.814816,601.052058,91.765865,4
1367,21.136327,60.684494,611.827434,90.638067,110.557293,334.303898,620.266732,92.86346,4
1368,22.43013,60.796285,615.68659,91.983515,110.74212,331.01254,609.096462,93.179307,8
1369,21.278691,62.237035,603.020515,92.443345,111.470603,331.365293,610.041247,91.847191,7
1370,21.849571,61.504272,611.597978,93.129471,111.364253,341.156032,610.177009,91.947384,8
1371,22.314554,61.354379,607.236337,91.699514,111.320066,343.127121,601.772014,91.134874,6
1372,21.153515,61.643386,611.531334,92.746755,111.501036,340.100899,611.188294,93.376375,3
1373,21.724076,60.697071,606.415898,90.903378,111.454865,336.799835,618.357134,90.619648,2
1374,22.187566,62.215215,601.779417,90.983461,111.161604,340.004775,607.5764,92.859789,0
1375,21.879709,60.895522,608.333412,92.286166,110.647542,336.144067,618.770531,91.785567,0
1376,21.628332,61.308027,609.055816,91.799803,110.797917,348.84099,610.051154,92.457423,0
1377,20.845232,62.039155,616.389101,92.394029,111.000249,337.937653,615.798647,90.794548,3
1378,21.687089,60.758749,606.907796,91.16435,111.254849,339.361337,611.664535,91.927182,0
1379,21.767444,61.452834,615.952922,91.159889,110.593826,336.532618,603.926092,92.273926,0
1380,20.952506,62.512679,615.043364,92.389136,110.843977,332.798076,604.84847,93.151651,2
1381,21.036267,61.546619,615.427153,91.177225,111.064882,333.246345,603.339126,91.34545,6
1382,20.999105,61.476086,611.801698,91.354716,111.205511,337.793723,610.265979,92.8514,1
1383,21.278241,60.62324,600.945587,93.317885,110.745716,337.591622,619.996859,92.753061,8
1384,22.131205,61.918242,612.862305,90.991888,111.513946,341.869245,611.732759,91.643125,7
1385,21.643332,62.097986,606.167483,92.125293,111.455787,336.645193,614.976485,92.207251,1
1386,21.42974,60.619188,600.597471,91.038235,111.426574,331.334352,616.560052,93.124945,3
1387,21.720433,61.614263,609.840858,93.100904,110.855055,331.038441,618.287994,91.085732,6
1388,20.66737,60.856604,618.547773,90.973376,110.790915,331.918249,607.406998,92.578377,5
1389,21.854947,60.958501,607.233193,93.410541,111.021945,332.062525,602.359789,91.773875,0
1390,21.624327,60.891695,615.979467,92.893253,111.143295,348.054436,606.259086,92.563921,5
1391,21.006839,60.914469,607.754421,90.72157,110.722709,336.482496,617.386371,91.030782,4
1392,21.576812,62.38304,606.386628,92.296967,111.07356,332.981258,618.088647,91.056681,3
1393,20.742374,62.542729,606.709195,93.493994,110.592391,348.619949,605.89775,90.743084,5
1394,21.221206,60.662659,610.215532,91.958287,110.706975,344.289371,614.144264,90.962862,3
1395,21.931673,61.088302,619.979079,91.334538,111.041434,345.913519,610.802485,93.372634,2
1396,20.863958,60.880324,603.584947,91.569914,110.982063,337.664621,611.004306,90.974212,2
1397,21.255019,61.233753,611.951873,91.854683,111.435341,341.431201,611.262473,92.982067,0
1398,21.44663,61.309569,609.951564,91.647545,111.302732,343.920887,601.572784,92.609804,2
1399,20.677868,61.940149,604.267839,91.021778,111.351208,340.310879,611.579799,90.940139,6
1400,21.802897,62.274725,608.668289,91.959765,111.041821,335.391027,614.369998,91.354095,0
1401,20.735113,60.953356,602.803801,91.837701,110.719254,332.307176,616.916042,90.903251,5
1402,21.552879,60.692784,602.169134,93.27853,110.867866,332.225586,611.021087,91.999847,3
1403,22.027823,61.570754,613.00482,92.378151,110.732124,340.702193,611.684126,91.104348,0
1404,21.149617,60.966117,608.565044,92.431511,110.741002,334.158053,620.196882,91.351639,0
1405,21.702506,60.760668,614.388015,93.502791,111.426302,333.033185,619.318128,91.868903,8
1406,21.810993,62.247067,611.025936,90.940987,111.338957,335.396573,605.34866,92.417327,8
1407,22.297726,61.366924,603.787999,92.83681,110.907836,342.299697,610.476497,92.543891,4
1408,21.156335,62.129584,604.402724,91.25755,111.495464,337.12314,604.18874,92.524744,4
1409,21.540281,61.077489,610.639904,92.152943,110.612779,347.977431,609.138673,92.090616,0
1410,20.990426,62.191563,607.190031,91.932835,111.482612,346.080994,618.416227,92.271312,8
1411,22.140448,61.736363,611.744347,92.543779,111.398719,339.146135,605.806879,92.47785,6
1412,20.975223,61.990657,606.18164,91.830267,111.247828,344.670729,609.195084,90.753121,7
1413,20.762048,62.441839,601.201308,91.548618,111.374921,331.380975,613.710771,91.5029,8
1414,21.664608,62.238826,606.958226,92.851431,111.448781,338.890259,611.900089,90.788631,5
1415,21.77396,61.409673,604.205096,93.302312,111.332088,348.104956,616.288849,91.537484,8
1416,21.25218,61.058779,615.908563,93.457975,110.846765,332.660583,613.994501,92.695854,1
1417,20.618201,62.507987,601.754901,93.211865,111.196588,334.65599,613.126451,91.579696,3
1418,20.904899,61.817285,614.617329,93.244346,111.367496,332.170519,609.547569,92.738535,4
1419,20.847377,60.896681,616.225992,90.663588,110.557452,334.159843,605.234782,92.867723,5
1420,21.710089,60.764316,620.417265,92.477771,110.942606,347.583574,601.552825,91.855083,2
1421,22.154303,61.675988,607.498425,91.151959,110.71326,334.062723,618.584754,93.130739,0
1422,21.615497,62.079641,615.756253,91.919875,111.023099,345.623152,616.300334,91.658667,1
1423,22.483252,61.647408,605.933641,90.887429,110.842497,336.408711,612.140263,91.87301,2
1424,22.46043,61.923041,615.168149,92.967795,110.629077,344.773254,618.372161,90.988841,2
1425,21.440489,62.478216,619.265181,92.542436,111.474774,347.680283,612.441387,91.239931,4
1426,20.747484,61.653416,601.305818,93.453065,111.074429,343.545514,616.94297,92.971001,1
1427,21.243489,61.969705,609.704412,91.457277,110.880602,348.503346,602.89289,91.910361,3
1428,20.868929,62.283467,603.671037,91.927918,110.868568,341.25363,605.994642,93.479663,5
1429,22.221834,61.743527,608.420721,91.433355,110.970869,335.047994,615.300107,92.221896,2
1430,22.522829,61.376126,616.651456,93.360794,110.573017,338.345601,600.561716,91.6619,2
1431,22.410447,61.557071,604.919152,92.196357,110.90963,344.168297,604.58797,92.814791,4
1432,20.650296,61.934266,607.762825,91.952288,111.095439,335.821685,609.082733,90.921119,3
1433,21.489756,61.029826,617.290847,92.851324,111.229859,337.999283,611.755598,91.770696,8
1434,22.114588,61.356294,620.286136,90.89141,110.860124,341.371604,616.069469,90.991,0
1435,22.028642,60.685765,609.241694,91.393023,110.812502,335.293273,617.857065,91.865518,0
1436,20.942863,61.569551,616.252577,92.377728,110.775941,333.118075,604.265639,91.405759,5
1437,22.04858,61.063129,601.223923,92.805661,111.206799,337.517219,611.266498,91.877494,3
1438,21.553031,62.319444,601.264532,91.542563,111.152671,338.40906,618.338628,91.216263,1
1439,21.886541,60.590964,608.548087,92.942313,110.601,343.727677,618.424491,93.263568,2
1440,20.963516,61.754467,610.285595,90.780643,111.164258,348.009222,608.027362,91.637763,0
1441,22.093885,60.878347,603.934404,93.067775,111.016826,333.961967,619.96677,91.843389,1
1442,21.477311,60.901044,607.565165,92.613522,111.018763,340.993349,610.965253,93.197961,0
1443,21.500659,61.039781,603.275073,92.970782,111.54346,332.300574,604.425686,91.971381,4
1444,21.287033,61.105873,604.269472,91.881675,111.446891,339.627473,606.319669,91.250105,0
1445,22.529716,61.443794,611.156082,91.9383,110.9156,340.828403,614.096307,92.700934,7
1446,22.368944,60.874346,605.495329,92.772725,111.079034,333.563859,615.647871,90.551272,6
1447,22.541168,62.541375,610.330088,92.59381,110.924773,333.419335,620.280457,91.430377,7
1448,20.934375,60.683605,609.502155,91.049258,111.129423,334.765906,605.306619,90.905842,1
1449,21.962388,60.645865,609.625821,91.293224,110.80638,331.824087,610.835068,90.71812,6
1450,20.663502,60.961292,607.122556,92.187204,110.997876,335.171315,605.640681,92.945165,6
1451,21.663475,60.905433,611.783149,91.045058,111.535516,331.006934,615.563741,91.883091,8
1452,20.909364,60.869668,608.794336,91.274079,111.265328,348.320133,604.093745,93.485416,6
1453,21.420907,61.392551,615.157473,92.570628,111.135283,331.812751,606.128106,90.721044,0
1454,21.666088,61.762702,602.740883,93.267099,111.428558,348.675659,610.811068,91.738107,5
1455,20.663345,60.642904,619.879163,91.481292,110.875145,334.601389,607.096583,92.81047,7
1456,21.823388,61.134733,604.630155,92.257043,111.301897,341.402103,605.268166,92.409368,6
1457,20.709418,61.538424,606.127404,90.689638,110.609982,333.143059,600.855661,93.351657,3
1458,22.388868,62.096319,616.644295,92.040315,111.539002,337.457385,604.784405,92.347126,7
1459,20.894072,61.680032,608.553266,90.84247,111.250165,332.978814,609.435144,91.118129,4
1460,21.555488,60.692933,607.403558,91.984952,111.502465,333.804875,618.251784,93.171727,0
1461,21.882646,62.478372,619.774966,92.416293,111.258435,344.605009,607.850671,91.191582,6
1462,22.227657,61.275601,610.946062,92.28731,111.158112,341.502225,620.347699,92.343228,3
1463,21.17658,62.038171,610.012402,93.178056,110.98575,334.300685,612.137176,92.024486,5
1464,20.936312,60.584611,618.012775,91.168329,111.379882,342.124717,620.125578,93.520752,2
1465,22.189221,61.905727,613.336907,92.397971,110.567723,336.27139,600.679908,91.508984,5
1466,21.435015,62.31345,615.451251,90.632805,111.19477,349.979289,616.26083,91.040152,3
1467,21.096963,61.705491,610.993715,91.28983,111.439073,348.499261,619.927662,92.891178,6
1468,22.046465,62.127101,614.010104,92.26278,110.99976,344.323645,609.928085,92.572829,0
1469,22.480077,61.864786,609.244012,92.493593,111.080348,337.834782,619.553112,91.816241,5
1470,20.900525,62.239953,618.42398,91.898264,111.11914,330.674914,601.860009,91.465869,2
1471,22.504188,60.958296,618.368292,92.411137,110.90391,341.651526,606.481081,90.871974,7
1472,20.672828,62.040312,608.410754,91.854661,111.451727,344.404338,601.794771,92.874994,6
1473,21.433849,61.468402,605.440102,92.676704,111.023376,348.185916,610.995007,91.868402,0
1474,20.929585,61.018604,602.106652,91.376541,111.029603,349.067519,609.088362,93.423473,4
1475,21.032063,61.600361,609.369201,92.636948,110.579931,346.77782,609.75225,93.361681,0
1476,21.986435,61.77675,615.192003,91.889395,111.373182,337.331777,602.155266,93.399344,0
1477,22.53942,61.694467,604.72492,93.361249,110.814175,342.167892,601.540951,90.616967,3
1478,21.915261,61.597624,614.517883,92.180351,110.893562,342.467063,605.377971,93.104785,3
1479,22.142601,62.52249,605.56228,91.848095,110.879079,348.131058,603.483286,93.046241,5
1480,22.524868,62.44077,606.735337,91.446815,110.919592,339.652389,601.233295,91.300522,4
1481,21.634015,62.520338,612.242407,91.601723,110.914978,330.607748,618.091468,92.685121,1
1482,21.55099,62.048364,604.292576,92.039069,111.490432,348.669438,610.744208,91.894979,7
1483,21.349933,61.443666,620.014373,91.643094,111.046636,330.676896,614.692128,91.57205,6
1484,22.52453,61.929884,607.681175,92.005415,110.805796,348.238977,610.132126,92.653257,0
1485,21.130278,61.777609,620.047137,92.973754,110.783269,346.777448,603.287044,90.790996,2
1486,20.64305,60.745473,618.337988,92.546091,111.480562,345.891717,611.491559,91.107588,3
1487,22.205039,62.260763,609.358229,91.640072,111.236701,336.216756,600.967873,91.836454,5
1488,21.974475,61.488967,611.770973,93.275353,110.815866,334.470047,615.793557,92.269008,3
1489,22.237363,60.6611,619.942076,91.096052,110.871279,333.364801,614.896135,92.754688,6
1490,22.226291,62.369713,611.255751,93.268741,111.100539,333.905278,610.68543,90.702335,8
1491,22.104668,61.27256,613.61559,93.066799,111.50512,349.794508,601.289589,92.112625,6
1492,20.885505,61.339204,607.074182,90.925931,110.731518,340.579355,601.428201,91.632533,5
1493,22.33202,60.683757,615.062367,91.944731,110.588842,344.885278,604.31905,91.595503,2
1494,22.202232,62.200818,614.892966,91.80336,110.583711,336.334625,603.10884,92.158383,7
1495,21.723786,62.135952,613.059235,91.469938,110.788257,348.384866,615.824638,91.320914,8
1496,22.110045,61.199941,607.328326,93.469692,111.12967,331.644951,608.811729,92.771846,6
1497,20.814554,61.650664,601.727291,90.787388,111.496291,346.443934,604.121918,92.628294,8
1498,21.389574,61.415886,613.817691,90.662157,111.026011,341.599847,610.741268,93.248771,6
1499,21.220558,60.582683,605.741623,92.015866,110.716411,339.321116,601.179763,92.315319,5
1500,20.929329,61.671356,610.113034,90.691476,111.426267,338.964556,610.344706,92.257863,7
1501,22.144743,61.845152,608.758919,92.683384,111.226289,331.662634,609.931269,93.078579,8
1502,22.03088,61.656025,613.414067,92.054504,110.55626,336.338654,604.678373,93.005731,0
1503,21.483298,61.137962,619.520296,93.19282,110.931447,340.433369,618.817994,91.766008,3
1504,22.247626,62.544213,611.025867,90.591808,110.587463,336.522422,619.010587,92.105475,7
1505,21.211926,62.107101,606.343476,90.653458,111.180199,341.68604,618.685055,92.283925,3
1506,20.765506,61.074605,605.68288,91.68734,110.599607,346.765982,613.142727,91.625437,2
1507,21.011616,60.780648,600.952311,90.939499,110.779436,345.8115,611.962089,92.628917,5
1508,21.134659,61.605557,610.27177,92.819808,111.314765,335.0643,613.885098,92.708873,0
1509,21.803835,61.120715,606.84533,90.756778,110.944838,343.529758,614.690681,91.910866,5
1510,21.310651,61.763573,606.838483,91.323968,111.121049,335.334688,613.028728,91.450406,5
1511,21.028382,61.973675,614.989213,90.775216,110.893477,336.675449,616.435377,91.054515,3
1512,21.967653,61.324014,608.16032,93.222388,111.216013,349.924997,616.948036,91.564493,6
1513,20.934999,60.786089,605.567776,92.526561,110.865126,346.051506,604.7613,92.243362,0
1514,22.426183,60.863741,617.71552,91.574789,110.936959,344.334643,608.954434,90.550528,5
1515,21.888252,61.653276,606.473273,92.735881,111.239778,348.374186,609.89013,92.511249,1
1516,22.534371,61.590193,608.641027,92.161694,110.606874,333.82197,615.511575,91.880551,4
1517,20.5704,61.840446,619.646519,91.40878,111.539211,337.216724,613.573792,92.416887,3
1518,20.642922,62.025598,602.566369,92.748086,110.556445,343.159498,605.722927,91.902797,4
1519,22.162441,61.746806,618.02057,91.486589,110.624665,338.512269,605.607591,91.537733,2
1520,22.186125,61.496599,609.414001,92.187071,110.751113,336.349004,617.567406,92.017378,8
1521,22.079583,61.241893,655.653269,93.381644,111.059502,337.580786,606.395884,90.826471,3
1522,20.690747,60.904671,609.73181,92.601182,111.236403,336.037854,615.261221,92.196031,4
1523,20.688409,61.313184,611.665061,91.362309,110.738708,348.440978,604.411941,92.40989,4
1524,20.615294,61.897058,612.735238,92.388217,111.292244,340.299023,612.23165,91.720437,0
1525,21.88892,62.483597,609.831189,92.144578,111.210952,333.507182,618.541585,91.986756,2
1526,20.812391,60.778838,608.004714,93.09807,110.578137,335.583874,620.299836,90.660349,0
1527,20.632969,61.293879,608.042163,92.641583,110.942559,338.264168,605.23837,90.612847,3
1528,20.920204,61.61532,603.813524,93.526537,111.472385,336.0562,608.255604,91.912831,2
1529,22.055191,60.971199,608.381761,92.580033,110.898112,332.315487,602.461975,92.210381,0
1530,22.134947,60.786604,609.142675,92.696432,111.526181,336.322046,603.92307,92.107053,2
1531,22.360042,62.112177,612.797318,91.992226,111.447688,346.429455,604.474996,92.809358,2
1532,21.109521,61.295686,611.593471,91.757238,110.805685,348.1435,605.756294,92.737474,7
1533,21.300826,61.45164,607.921268,90.641358,110.633041,350.209555,615.670342,92.217389,8
1534,20.911569,62.265571,610.235761,93.240718,111.536032,348.033489,604.325027,92.893647,6
1535,21.674966,62.020969,604.417686,92.736421,110.684693,331.793407,601.999559,93.010332,2
1536,21.393897,61.340658,607.076281,93.510554,110.685798,340.580649,609.804444,92.177859,0
1537,21.093988,61.833833,607.116634,91.634124,110.922971,343.511152,619.703571,92.610785,6
1538,21.148282,60.595523,619.245185,91.786421,111.148193,334.92173,605.762651,93.165932,3
1539,20.89624,61.687043,604.583289,91.229132,110.973791,343.843824,603.649047,92.759783,1
1540,20.848834,61.716492,603.457568,91.879366,111.082993,347.802376,614.880597,91.966713,6
1541,21.51787,61.837442,600.710234,91.326982,111.451199,338.922502,606.95258,91.250229,2
1542,22.439926,62.544255,615.859691,91.277427,111.079449,349.113676,643.519974,91.929679,7
1543,21.277631,60.804602,613.776086,92.644791,110.693638,335.644134,603.890078,92.198814,0
1544,22.349264,62.379254,616.852485,92.960825,111.291237,333.717452,617.746975,91.216267,2
1545,21.168067,60.881705,606.055737,90.806117,111.230858,338.14449,617.237037,92.685586,3
1546,21.612349,61.571735,610.340793,92.244249,110.699837,332.906426,620.20232,92.650952,2
1547,22.438922,61.597826,609.117408,91.246995,110.830891,340.286646,603.072935,93.147567,3
1548,21.25576,60.998488,605.458486,92.56895,110.977773,346.690175,611.290585,93.008444,8
1549,20.623829,61.805307,609.764779,93.341105,111.257833,340.512712,610.581096,90.932298,6
1550,21.596276,62.36445,603.279863,92.833104,111.209804,337.960185,605.010786,90.845974,5
1551,22.00757,62.074187,613.824437,91.345385,111.088469,331.397272,607.012283,90.822699,8
1552,21.590194,60.607615,601.662852,91.571778,111.260815,331.987894,618.93371,93.032141,7
1553,21.796232,61.076683,615.200555,93.062913,111.036672,347.062618,617.572645,92.372215,8
1554,21.899884,60.762849,606.413461,90.879894,111.17852,331.148597,609.203093,91.040844,1
1555,20.769055,61.219437,609.788718,91.763334,111.454373,348.423759,600.987023,93.501727,8
1556,20.555855,62.214816,615.739335,93.468626,111.311537,346.948814,613.418828,90.837282,8
1557,20.724867,62.042152,614.776498,93.076143,110.877816,344.150746,618.263123,92.550757,1
1558,21.797626,60.701097,611.690202,91.380575,110.698943,343.246092,606.093235,92.234747,4
1559,20.666273,62.223744,613.70712,90.761756,110.667509,332.64871,605.289506,90.702401,2
1560,22.432163,62.303213,614.817909,91.57384,111.543315,331.638819,616.642313,93.016273,6
1561,22.27262,61.803482,617.190975,90.892415,111.151603,334.461678,601.64175,90.800908,5
1562,21.298342,61.770661,615.952145,92.468734,110.646323,349.274996,617.121558,91.288401,1
1563,21.782693,61.227219,608.213751,91.262684,110.71109,339.345057,603.026777,91.518435,2
1564,20.879805,61.274552,614.873176,93.209795,110.862486,333.60196,611.69628,91.345121,2
1565,21.528464,61.993443,611.105274,90.624111,111.097997,342.039304,611.373827,91.895584,3
1566,20.619667,60.934321,613.392364,90.795816,111.0353,333.012119,601.616081,91.789148,8
1567,21.473557,62.190725,607.287555,91.886494,110.991603,334.156427,610.830862,93.422746,4
1568,21.179506,61.858491,614.635874,90.674717,110.828721,341.645063,616.730339,91.231691,7
1569,21.909833,62.466386,615.156085,93.414459,111.543442,345.027043,609.566866,91.151802,5
1570,22.515168,61.086934,605.219167,92.065934,111.362818,334.755076,619.720018,93.421936,6
